hour_of_day,day_of_week,district_type,lighting,cctv_density,population_density,historical_incidents,road_type,danger_level
15,3,2,0.395,0.321,0.284,32,2,6
4,2,0,0.353,0.549,0.096,22,1,6
16,3,1,0.509,0.383,0.622,3,1,2
10,0,2,0.242,0.125,0.176,39,2,8
10,2,0,0.899,0.762,0.781,13,1,1
13,3,2,0.426,0.289,0.417,24,1,6
20,2,1,0.506,0.365,0.746,33,1,4
18,6,2,0.305,0.008,0.548,28,1,9
0,1,0,0.424,0.65,0.371,10,1,5
8,2,2,0.207,0.22,0.404,36,2,9
17,1,2,0.239,0.035,0.311,47,3,10
16,2,2,0.429,0.156,0.347,40,2,6
18,1,0,0.741,0.802,0.923,23,0,2
17,3,1,0.367,0.121,0.672,35,0,5
20,1,2,0.297,0.163,0.354,43,3,9
0,4,1,0.196,0.443,0.082,26,0,8
21,2,2,0.059,0.216,0.226,36,1,9
19,1,2,0.32,0.127,0.681,40,1,8
21,5,2,0.196,0.327,0.145,33,2,8
20,5,1,0.676,0.438,0.592,14,0,5
6,5,2,0.305,0.407,0.421,39,3,7
7,2,2,0.319,0.162,0.458,39,3,9
12,4,1,0.613,0.346,0.389,20,1,3
18,2,1,0.679,0.491,0.679,1,1,5
15,0,1,0.553,0.455,0.566,4,0,3
14,2,1,0.432,0.701,0.455,11,0,3
17,0,1,0.639,0.482,0.723,29,0,3
16,3,1,0.606,0.774,0.463,39,2,4
18,5,2,0.471,0.098,0.518,18,2,7
3,6,1,0.106,0.283,0.202,17,1,9
16,6,2,0.331,0.208,0.283,37,1,7
17,2,0,0.91,0.886,1.0,9,1,1
16,4,2,0.419,0.253,0.277,41,1,6
13,6,0,0.889,0.702,0.625,10,0,1
7,0,0,0.984,0.983,0.999,0,0,2
16,5,1,0.67,0.827,0.645,21,2,2
14,3,0,0.696,0.771,0.587,0,0,2
17,2,0,0.698,0.697,0.835,6,0,1
16,1,0,0.835,0.748,0.56,12,1,2
13,6,0,0.889,0.702,0.625,10,0,1
20,4,2,0.127,0.338,0.29,31,3,7
22,1,2,0.131,0.294,0.078,44,1,10
7,6,1,0.527,0.455,0.767,13,0,4
23,1,2,0.0,0.042,0.175,55,2,10
12,5,0,0.71,0.548,0.587,30,0,2
21,2,1,0.211,0.494,0.417,41,2,6
8,6,1,0.588,0.559,0.57,17,2,4
14,3,2,0.244,0.04,0.26,46,2,8
12,0,1,0.501,0.405,0.526,3,0,3
17,1,0,0.82,0.881,0.853,17,1,1
17,6,0,1.0,0.89,0.745,14,0,1
1,5,1,0.0,0.392,0.146,12,2,8
14,1,0,0.672,0.806,0.575,0,0,1
11,3,2,0.449,0.153,0.302,42,3,6
17,0,1,0.526,0.294,0.68,23,0,3
14,6,2,0.28,0.313,0.36,32,1,6
14,6,2,0.515,0.153,0.377,58,1,6
18,3,0,0.67,0.747,0.935,21,0,3
16,2,2,0.216,0.068,0.134,45,1,9
11,5,2,0.477,0.023,0.178,41,2,6
8,6,2,0.273,0.116,0.442,45,2,8
8,5,1,0.472,0.0,0.792,26,2,5
9,6,1,0.622,0.319,0.506,21,0,5
11,4,1,0.465,0.366,0.553,20,2,3
18,6,1,0.497,0.28,0.691,11,1,5
13,3,2,0.399,0.0,0.148,29,2,8
1,2,2,0.173,0.061,0.172,40,1,10
7,1,0,0.889,0.58,0.8,17,0,2
10,2,2,0.401,0.266,0.429,28,3,6
20,2,2,0.335,0.327,0.255,30,3,7
15,1,2,0.314,0.18,0.262,31,1,8
15,4,1,0.643,0.296,0.586,22,1,4
9,3,2,0.407,0.297,0.355,26,3,7
11,3,2,0.219,0.0,0.199,51,2,9
13,4,0,0.886,0.859,0.537,20,0,2
12,6,1,0.528,0.134,0.43,4,0,4
18,0,2,0.293,0.432,0.415,43,1,8
1,5,1,0.013,0.524,0.09,16,1,9
15,4,0,0.762,0.875,0.555,8,1,1
3,4,2,0.159,0.044,0.227,22,3,10
15,4,0,0.677,0.551,0.536,7,1,2
16,3,0,0.862,0.957,0.427,0,0,1
12,4,1,0.677,0.316,0.62,11,2,2
6,4,1,0.609,0.248,0.564,14,0,5
16,4,0,0.846,0.757,0.607,17,1,1
7,5,1,0.776,0.478,0.896,29,0,5
15,6,2,0.367,0.283,0.194,40,2,8
13,5,0,0.882,0.618,0.649,14,1,1
11,0,1,0.528,0.434,0.373,13,2,3
15,2,1,0.564,0.199,0.567,14,1,5
22,2,0,0.312,0.619,0.249,0,0,5
4,5,1,0.0,0.426,0.203,30,0,8
22,1,1,0.041,0.182,0.069,13,2,8
11,6,1,0.591,0.569,0.683,15,2,2
21,3,1,0.243,0.587,0.712,3,0,6
17,4,2,0.196,0.0,0.476,49,2,9
16,3,0,0.789,0.662,0.656,0,0,1
2,6,0,0.244,0.68,0.031,38,1,6
12,3,0,0.646,0.797,0.574,14,1,1
10,5,1,0.351,0.555,0.437,27,1,4
17,3,2,0.216,0.203,0.663,55,3,6
6,2,2,0.242,0.413,0.147,38,1,7
13,0,0,1.0,0.538,0.585,2,0,1
20,5,1,0.474,0.164,0.521,8,1,5
7,4,2,0.26,0.242,0.639,39,3,8
7,6,2,0.319,0.303,0.515,41,1,8
10,6,2,0.196,0.447,0.37,44,3,6
17,6,0,0.732,0.837,0.835,12,0,1
0,4,1,0.231,0.317,0.043,16,1,8
12,0,1,0.583,0.511,0.635,0,2,2
0,0,0,0.283,0.553,0.015,12,0,6
17,0,2,0.378,0.413,0.561,36,1,6
18,6,0,0.781,0.76,0.875,1,0,2
17,1,1,0.656,0.481,0.651,28,2,2
17,3,1,0.802,0.445,0.587,21,1,3
2,5,1,0.161,0.376,0.36,5,2,8
14,1,0,0.672,0.806,0.575,0,0,1
16,2,0,0.941,0.558,0.801,2,0,1
13,4,1,0.503,0.385,0.51,16,2,4
23,5,0,0.241,0.655,0.078,30,1,6
15,1,1,0.516,0.505,0.624,19,1,2
5,6,1,0.408,0.546,0.0,24,2,7
15,4,2,0.403,0.282,0.23,58,1,8
16,6,1,0.488,0.723,0.478,25,2,4
14,3,2,0.544,0.163,0.126,37,2,8
8,4,1,0.724,0.201,0.757,30,2,6
14,6,1,0.612,0.498,0.493,25,2,4
19,6,2,0.328,0.211,0.381,47,3,10
11,2,2,0.21,0.33,0.496,43,1,7
0,6,2,0.16,0.124,0.061,28,3,10
18,5,1,0.535,0.175,0.855,24,1,6
17,0,1,0.656,0.361,0.757,13,1,2
17,3,2,0.356,0.586,0.562,23,1,6
12,0,1,0.511,0.4,0.644,21,0,2
19,3,2,0.084,0.017,0.464,49,1,8
19,3,2,0.207,0.242,0.493,35,3,8
19,5,2,0.258,0.17,0.62,43,2,8
18,5,2,0.062,0.0,0.373,37,2,10
18,5,2,0.21,0.051,0.387,14,3,10
12,3,2,0.325,0.177,0.305,58,3,7
16,4,2,0.435,0.326,0.402,21,3,5
16,2,0,0.904,0.71,0.559,0,1,2
2,4,1,0.164,0.368,0.113,0,1,8
12,5,0,0.863,0.654,0.646,3,0,1
15,2,0,0.844,0.79,0.599,7,0,1
23,4,2,0.07,0.168,0.05,52,2,10
8,4,1,0.533,0.418,0.758,42,2,5
16,6,0,0.899,0.616,0.681,16,0,1
13,0,0,0.931,0.46,0.475,0,0,2
16,2,1,0.357,0.276,0.489,27,2,6
14,5,1,0.763,0.391,0.739,15,1,2
17,5,1,0.589,0.331,0.655,16,2,2
17,1,0,0.796,0.637,0.711,6,0,1
2,0,0,0.372,0.802,0.096,0,0,6
8,3,1,0.55,0.375,0.8,11,2,4
20,2,1,0.597,0.253,0.365,17,1,6
14,0,2,0.242,0.445,0.387,31,1,6
8,5,2,0.316,0.234,0.55,49,1,9
10,2,2,0.247,0.0,0.241,44,3,9
1,0,2,0.308,0.045,0.0,35,3,10
9,2,0,0.774,0.386,0.679,16,0,2
15,6,1,0.689,0.099,0.572,25,0,4
11,6,0,0.872,0.728,0.556,13,1,2
7,4,2,0.29,0.133,0.556,36,3,8
0,6,1,0.133,0.465,0.072,25,2,9
8,0,1,0.378,0.62,0.717,29,0,6
9,4,1,0.611,0.281,0.678,4,1,5
6,0,2,0.207,0.0,0.247,29,1,9
7,6,0,0.847,0.585,0.759,19,0,3
17,3,0,0.766,0.57,0.741,5,0,1
4,5,2,0.079,0.0,0.054,51,2,10
10,4,2,0.092,0.211,0.303,36,3,7
16,0,2,0.281,0.236,0.3,34,1,8
12,0,1,0.58,0.287,0.548,21,2,4
19,2,2,0.434,0.213,0.506,39,1,8
18,2,1,0.537,0.181,0.643,26,2,5
20,6,1,0.598,0.312,0.527,10,0,5
10,4,2,0.292,0.387,0.319,18,1,7
5,3,0,0.314,0.781,0.113,12,1,6
9,0,0,0.907,0.687,0.776,15,1,2
6,4,0,0.751,0.5,0.649,7,1,2
10,0,2,0.134,0.0,0.04,57,2,9
14,4,0,0.778,0.479,0.498,13,0,2
16,4,0,0.846,0.757,0.607,17,1,1
10,1,2,0.239,0.024,0.164,44,3,9
19,1,1,0.551,0.181,0.635,22,1,6
8,6,1,0.428,0.339,0.614,32,0,5
1,0,2,0.112,0.0,0.01,52,3,10
18,2,0,0.68,0.688,0.799,6,0,2
15,0,2,0.338,0.282,0.316,54,2,9
0,2,1,0.3,0.444,0.205,24,0,8
16,5,1,0.549,0.354,0.451,11,2,4
10,1,0,0.785,0.586,0.587,3,1,1
7,5,0,0.82,0.625,0.849,4,1,3
3,4,2,0.197,0.335,0.179,33,2,10
19,2,2,0.197,0.097,0.407,27,3,9
9,3,1,0.495,0.315,0.638,27,0,4
17,2,0,0.824,0.611,0.655,10,0,1
1,1,0,0.183,0.594,0.221,9,1,6
17,5,0,0.685,0.664,0.81,10,1,1
19,0,1,0.542,0.286,0.724,35,0,5
19,3,2,0.339,0.263,0.374,45,2,9
5,0,2,0.034,0.117,0.0,27,1,10
1,3,1,0.137,0.575,0.243,45,2,9
1,6,1,0.089,0.405,0.0,22,1,9
19,3,2,0.426,0.03,0.465,36,3,8
17,2,0,0.794,0.542,0.767,23,1,1
12,0,2,0.319,0.385,0.201,18,1,7
19,5,1,0.549,0.591,0.754,16,0,5
6,2,1,0.619,0.243,0.419,31,0,5
7,3,0,0.745,0.728,0.645,4,0,2
15,3,0,0.993,0.747,0.618,1,0,1
9,1,2,0.108,0.455,0.648,25,2,8
14,5,1,0.599,0.182,0.374,20,1,5
16,2,0,0.941,0.558,0.801,2,0,1
9,1,1,0.837,0.35,0.686,13,2,4
8,4,2,0.098,0.325,0.607,40,2,8
10,4,1,0.594,0.402,0.566,12,0,3
23,4,2,0.0,0.207,0.17,40,1,10
2,2,1,0.059,0.507,0.032,36,0,8
1,3,0,0.279,0.66,0.112,9,1,7
7,3,1,0.688,0.175,0.569,0,0,6
4,6,1,0.136,0.344,0.005,36,0,8
13,3,1,0.453,0.236,0.603,0,0,4
21,6,2,0.116,0.194,0.331,34,2,8
10,1,2,0.411,0.275,0.395,46,2,7
21,3,1,0.264,0.414,0.648,25,2,5
12,6,0,0.742,0.738,0.55,3,0,2
11,1,0,0.552,0.551,0.723,0,0,1
8,3,0,0.737,0.816,0.796,27,0,3
20,5,2,0.16,0.439,0.293,54,2,7
13,4,1,0.733,0.335,0.711,13,2,2
0,2,0,0.108,0.825,0.215,33,0,7
7,6,2,0.357,0.247,0.48,39,3,9
10,1,2,0.191,0.089,0.307,25,1,7
5,5,0,0.231,0.854,0.342,0,1,4
18,3,0,0.737,0.522,0.799,6,0,3
12,5,1,0.724,0.379,0.523,15,0,3
10,2,0,0.854,0.677,0.709,7,1,1
14,2,0,0.763,0.49,0.593,8,1,2
15,2,2,0.317,0.0,0.435,32,2,8
14,0,0,0.756,0.529,0.691,25,0,1
21,3,0,0.134,0.659,0.456,5,0,3
1,2,1,0.583,0.504,0.16,7,2,8
23,1,1,0.192,0.525,0.028,23,0,7
15,2,1,0.539,0.577,0.451,26,0,4
10,4,1,0.654,0.396,0.46,9,0,3
5,4,1,0.12,0.485,0.0,24,0,8
6,3,0,0.743,0.915,0.495,2,0,2
1,1,2,0.07,0.381,0.41,10,3,9
18,6,1,0.589,0.559,0.744,25,2,4
8,1,2,0.289,0.15,0.356,36,2,9
9,4,1,0.6,0.671,0.835,9,1,4
18,2,1,0.675,0.531,0.631,3,2,4
15,5,2,0.3,0.353,0.342,36,3,6
8,6,1,0.788,0.72,0.738,16,0,4
21,4,2,0.09,0.269,0.127,17,2,9
13,0,1,0.579,0.5,0.441,25,0,4
13,5,2,0.462,0.573,0.345,21,2,5
12,1,1,0.578,0.549,0.431,5,2,4
20,2,2,0.309,0.0,0.341,52,1,10
3,3,2,0.295,0.172,0.0,34,2,10
1,2,1,0.31,0.466,0.0,7,2,8
15,0,0,0.997,0.701,0.506,9,0,1
19,5,0,0.97,0.594,0.746,6,0,3
19,2,0,0.785,0.677,0.838,19,0,3
14,6,2,0.478,0.372,0.277,39,3,5
16,1,2,0.387,0.463,0.407,43,1,6
19,2,2,0.571,0.019,0.374,25,2,7
1,0,1,0.092,0.299,0.109,10,1,9
12,5,2,0.45,0.042,0.245,36,1,6
15,1,0,0.92,0.738,0.639,18,0,1
9,5,0,0.865,0.625,0.76,5,1,3
13,1,1,0.631,0.375,0.342,20,1,3
14,2,1,0.681,0.153,0.647,27,1,3
9,2,0,0.813,0.739,0.956,6,0,3
7,6,1,0.604,0.366,0.689,36,0,4
17,0,1,0.713,0.59,0.558,16,2,4
18,2,0,0.623,0.774,0.929,15,0,2
22,4,2,0.012,0.0,0.036,68,3,10
5,2,0,0.153,0.718,0.123,8,0,6
7,6,1,0.757,0.635,0.6,16,0,5
9,6,2,0.435,0.299,0.412,28,3,7
21,0,2,0.0,0.05,0.573,40,2,8
15,2,1,0.564,0.199,0.567,14,1,5
6,4,1,0.607,0.46,0.563,12,2,4
13,3,1,0.75,0.301,0.55,30,1,3
18,4,0,0.559,0.527,0.771,0,1,3
11,4,2,0.096,0.0,0.132,51,1,10
2,2,0,0.278,0.914,0.263,15,0,7
21,5,1,0.052,0.479,0.435,21,1,5
19,1,2,0.243,0.095,0.244,24,2,9
20,5,2,0.036,0.025,0.223,12,3,9
13,3,2,0.191,0.0,0.201,50,2,9
17,5,1,0.658,0.37,0.712,20,0,2
11,0,0,0.744,0.629,0.474,7,0,1
19,6,2,0.087,0.023,0.52,22,3,9
17,5,0,0.685,0.664,0.81,10,1,1
23,1,2,0.0,0.0,0.129,41,2,10
18,2,0,0.623,0.774,0.929,15,0,2
10,1,0,0.814,0.854,0.63,4,1,1
3,3,2,0.133,0.042,0.0,33,1,10
21,0,0,0.312,0.987,0.647,6,0,4
17,0,2,0.348,0.0,0.461,32,3,8
22,6,2,0.283,0.351,0.051,56,3,9
2,2,2,0.242,0.201,0.332,41,3,10
22,1,1,0.115,0.219,0.226,37,1,8
18,0,1,0.681,0.286,0.525,28,2,5
19,4,0,0.825,0.869,0.939,12,0,3
14,4,1,0.605,0.577,0.272,25,1,4
15,4,0,0.612,0.835,0.436,1,1,1
6,4,0,0.896,0.689,0.563,29,1,2
19,6,1,0.52,0.243,0.758,26,1,5
7,1,0,0.867,0.809,0.819,20,0,2
8,6,2,0.304,0.124,0.66,19,2,9
17,1,2,0.404,0.246,0.655,26,1,5
7,3,1,0.485,0.79,0.75,18,1,4
18,1,1,0.819,0.472,0.754,18,0,4
16,2,2,0.407,0.358,0.283,63,1,6
3,3,2,0.042,0.27,0.177,61,1,10
10,3,2,0.376,0.33,0.264,38,1,6
8,6,1,0.647,0.466,0.602,4,2,4
14,5,1,0.465,0.432,0.388,34,2,4
17,2,2,0.386,0.075,0.416,42,3,7
3,4,2,0.071,0.191,0.0,49,2,10
20,0,2,0.468,0.091,0.258,27,2,8
18,1,1,0.723,0.599,0.729,20,2,4
23,1,1,0.182,0.542,0.315,25,0,6
19,5,2,0.219,0.42,0.444,61,2,9
19,2,1,0.325,0.394,0.669,11,0,5
21,2,0,0.302,0.869,0.589,1,0,4
11,2,1,0.669,0.293,0.429,19,1,4
21,2,2,0.134,0.199,0.159,32,1,8
0,0,0,0.161,0.638,0.292,14,1,7
11,2,1,0.663,0.362,0.658,24,2,3
1,3,1,0.17,0.442,0.05,20,0,8
20,5,2,0.288,0.277,0.356,31,3,8
11,2,2,0.344,0.197,0.369,54,2,7
7,3,0,0.823,0.604,0.778,14,1,2
18,2,2,0.273,0.491,0.633,46,1,7
13,1,0,0.866,0.649,0.604,0,1,1
15,4,0,0.677,0.551,0.536,7,1,2
9,1,2,0.158,0.115,0.37,60,2,10
3,1,2,0.301,0.142,0.239,18,3,10
7,5,0,0.725,1.0,0.894,2,1,3
23,4,2,0.128,0.212,0.0,37,3,10
21,2,2,0.046,0.457,0.193,34,2,7
1,3,1,0.346,0.401,0.11,13,2,8
16,2,1,0.646,0.548,0.504,7,1,4
12,3,1,0.612,0.563,0.592,20,1,3
9,1,1,0.554,0.168,0.684,15,2,6
14,5,1,0.693,0.474,0.516,32,2,3
14,0,2,0.221,0.263,0.266,40,2,7
6,2,0,0.826,0.582,0.538,18,0,3
16,2,2,0.178,0.258,0.139,44,2,9
9,3,1,0.759,0.609,0.733,47,2,4
17,6,2,0.3,0.207,0.421,45,2,8
16,3,2,0.351,0.139,0.265,46,3,8
18,4,2,0.459,0.271,0.422,41,3,8
0,0,1,0.122,0.472,0.292,19,1,9
12,4,2,0.216,0.0,0.097,50,2,9
17,5,2,0.289,0.174,0.478,40,3,8
16,2,1,0.692,0.499,0.692,12,0,3
14,5,0,0.874,0.637,0.697,5,1,1
0,5,1,0.212,0.28,0.115,22,1,10
7,2,0,0.91,0.638,0.658,14,1,3
3,5,0,0.208,0.717,0.16,15,1,7
14,6,0,0.894,0.651,0.592,23,0,2
22,0,2,0.246,0.0,0.0,56,1,10
17,4,2,0.256,0.281,0.429,27,2,7
17,6,0,1.0,0.89,0.745,14,0,1
11,4,0,0.779,0.63,0.642,0,0,1
17,0,2,0.158,0.096,0.4,42,2,7
12,3,0,0.815,0.902,0.637,0,0,1
16,0,2,0.096,0.125,0.313,43,1,9
17,6,2,0.296,0.136,0.614,30,1,6
21,4,2,0.034,0.258,0.303,31,3,8
0,1,2,0.182,0.177,0.071,32,2,10
11,6,0,0.746,0.928,0.64,22,0,1
10,3,1,0.555,0.429,0.314,20,2,4
10,1,2,0.205,0.195,0.342,47,2,9
7,0,1,0.66,0.082,0.56,23,0,5
16,4,0,0.917,0.783,0.586,29,1,2
17,0,2,0.437,0.29,0.41,53,1,6
20,1,1,0.802,0.407,0.407,32,2,4
21,1,1,0.112,0.614,0.538,12,0,5
20,1,0,0.703,0.708,0.392,16,0,3
20,6,2,0.207,0.13,0.475,21,3,9
3,2,2,0.219,0.141,0.207,22,2,10
23,6,0,0.277,0.667,0.237,0,0,6
20,0,1,0.684,0.422,0.449,18,1,4
16,6,0,0.899,0.616,0.681,16,0,1
21,0,2,0.0,0.285,0.176,29,2,9
19,3,2,0.436,0.177,0.447,46,2,7
20,3,2,0.215,0.027,0.214,8,1,9
9,3,1,0.398,0.316,0.736,21,2,6
4,3,1,0.184,0.213,0.101,26,2,9
12,3,1,0.662,0.491,0.416,28,0,3
14,2,1,0.636,0.208,0.39,22,1,4
8,2,0,0.784,0.618,0.636,7,1,3
18,4,2,0.317,0.405,0.624,21,3,7
14,5,2,0.315,0.327,0.274,31,2,6
21,0,2,0.105,0.0,0.209,34,2,8
12,2,2,0.323,0.003,0.37,51,2,7
20,3,1,0.598,0.231,0.63,14,0,5
20,0,0,0.892,0.405,0.576,5,1,2
17,4,2,0.341,0.016,0.488,44,1,8
12,3,2,0.228,0.222,0.297,44,1,8
11,6,0,0.561,0.582,0.431,1,0,2
14,3,0,0.696,0.771,0.587,0,0,2
12,2,2,0.315,0.061,0.37,32,3,8
14,0,1,0.35,0.398,0.392,12,2,4
18,1,1,0.683,0.557,0.784,34,2,5
20,4,0,0.782,0.662,0.584,12,1,3
0,1,1,0.241,0.3,0.217,20,1,9
11,4,0,0.637,0.821,0.542,20,0,2
17,0,0,0.984,0.651,0.809,17,0,1
14,3,0,0.771,0.672,0.489,15,0,2
1,4,1,0.112,0.699,0.162,12,1,8
6,6,1,0.613,0.312,0.447,26,0,5
21,5,2,0.075,0.287,0.162,30,1,8
2,3,1,0.16,0.397,0.388,28,2,7
3,6,2,0.023,0.34,0.163,39,1,10
16,4,0,0.846,0.757,0.607,17,1,1
1,3,1,0.048,0.608,0.115,19,2,8
18,5,2,0.27,0.269,0.586,49,3,9
10,4,2,0.413,0.152,0.194,38,1,6
17,5,1,0.496,0.415,0.609,20,1,2
11,2,2,0.185,0.304,0.219,35,3,7
12,6,2,0.137,0.016,0.299,60,1,9
8,1,1,0.617,0.331,0.766,29,0,5
14,3,0,0.801,0.899,0.686,18,0,1
16,1,2,0.384,0.135,0.341,48,1,7
12,1,0,0.913,0.908,0.559,14,0,1
13,0,1,0.627,0.459,0.561,19,1,3
9,4,0,0.783,0.557,0.819,0,1,3
7,3,1,0.606,0.358,0.641,29,1,4
5,4,2,0.005,0.329,0.098,36,3,10
4,4,1,0.026,0.298,0.283,28,2,10
2,4,0,0.293,0.594,0.162,11,1,7
3,3,2,0.014,0.2,0.0,51,2,10
13,6,1,0.569,0.183,0.444,21,0,4
12,1,2,0.311,0.157,0.268,30,2,7
15,4,2,0.396,0.067,0.224,11,2,7
5,1,2,0.274,0.259,0.051,42,3,10
9,0,1,0.608,0.283,0.614,27,0,5
8,6,0,0.979,0.897,0.789,13,0,3
3,6,0,0.389,0.577,0.108,0,0,6
11,6,1,0.497,0.401,0.488,38,1,3
18,0,0,0.852,0.873,0.831,5,0,2
17,6,2,0.296,0.407,0.54,52,3,6
5,6,0,0.302,0.454,0.0,8,0,5
12,0,0,0.864,0.803,0.75,9,0,1
6,6,2,0.24,0.325,0.426,27,3,8
7,3,2,0.374,0.394,0.459,42,2,8
19,5,0,0.65,0.797,0.766,0,0,2
12,5,1,0.737,0.512,0.473,18,2,4
11,1,1,0.651,0.555,0.438,26,0,3
19,3,2,0.323,0.0,0.335,39,2,8
14,6,2,0.247,0.0,0.157,50,3,10
2,5,2,0.249,0.233,0.0,47,1,10
19,5,2,0.176,0.092,0.519,30,1,8
3,3,1,0.066,0.346,0.009,26,1,9
5,3,1,0.283,0.223,0.183,22,0,9
2,0,1,0.214,0.62,0.092,13,0,9
20,3,2,0.163,0.27,0.292,39,3,10
23,5,0,0.335,0.798,0.29,0,0,5
4,5,0,0.257,0.464,0.247,6,0,7
23,3,0,0.275,0.48,0.142,18,1,5
16,4,2,0.248,0.314,0.339,37,3,6
16,2,0,0.598,0.71,0.63,0,0,1
23,5,2,0.0,0.313,0.251,51,1,10
5,1,2,0.208,0.428,0.082,32,2,9
19,6,1,0.601,0.429,0.736,6,2,4
10,0,1,0.525,0.264,0.413,40,2,5
17,6,1,0.595,0.529,0.77,14,0,2
12,2,2,0.465,0.347,0.432,26,2,6
18,1,2,0.449,0.458,0.411,21,2,7
13,0,2,0.32,0.0,0.246,46,2,7
14,0,2,0.4,0.236,0.589,36,3,6
18,2,2,0.253,0.42,0.476,22,3,8
12,1,1,0.571,0.43,0.423,11,1,4
13,1,2,0.142,0.073,0.272,37,3,9
7,6,2,0.149,0.262,0.412,36,3,8
17,3,1,0.618,0.328,0.698,7,1,3
7,0,1,0.517,0.509,0.653,25,0,5
7,2,1,0.48,0.245,0.554,9,1,6
14,6,1,0.662,0.443,0.561,15,0,3
7,1,2,0.456,0.273,0.3,38,1,8
13,3,1,0.787,0.419,0.478,20,0,3
22,6,2,0.237,0.403,0.0,31,1,9
6,5,2,0.331,0.112,0.335,25,3,9
15,3,2,0.211,0.0,0.275,41,1,7
5,4,2,0.014,0.105,0.157,48,1,10
12,5,1,0.468,0.498,0.403,6,2,3
6,5,1,0.55,0.168,0.449,9,2,5
10,0,0,0.91,0.58,0.829,8,0,1
4,1,1,0.167,0.539,0.171,17,2,8
4,2,2,0.0,0.014,0.06,42,3,10
14,5,2,0.131,0.269,0.282,35,2,8
6,0,2,0.301,0.202,0.163,29,3,8
10,6,1,0.619,0.544,0.652,22,0,2
16,5,1,0.627,0.198,0.434,34,1,4
13,1,0,0.744,0.697,0.444,12,0,2
16,4,1,0.677,0.521,0.485,16,0,4
16,0,2,0.116,0.321,0.291,55,1,9
10,2,1,0.743,0.605,0.524,11,0,3
16,0,2,0.093,0.168,0.003,39,1,9
18,2,0,0.68,0.688,0.799,6,0,2
14,2,1,0.694,0.314,0.648,19,1,2
19,0,0,0.92,0.802,0.781,27,0,3
11,1,1,0.563,0.472,0.459,24,1,3
9,3,2,0.372,0.191,0.527,35,1,8
8,1,0,0.746,0.38,0.733,15,1,2
6,3,0,0.743,0.915,0.495,2,0,2
15,6,2,0.246,0.426,0.228,30,1,9
11,2,1,0.562,0.085,0.584,34,2,5
12,3,1,0.682,0.448,0.573,27,1,3
5,0,0,0.202,0.685,0.194,32,1,5
8,4,0,0.764,0.63,0.799,23,1,3
21,4,2,0.311,0.265,0.267,23,2,8
2,6,2,0.164,0.197,0.0,14,3,10
11,0,0,0.744,0.629,0.474,7,0,1
12,3,1,0.417,0.596,0.687,3,1,2
19,0,2,0.398,0.0,0.302,38,1,10
19,6,1,0.52,0.243,0.758,26,1,5
10,5,1,0.625,0.584,0.586,29,2,3
3,2,0,0.247,0.71,0.366,0,0,5
9,0,0,0.739,0.918,0.756,10,1,3
17,0,0,0.776,0.619,0.629,3,0,1
13,2,0,0.853,0.766,0.482,12,0,2
1,4,2,0.114,0.249,0.043,32,3,10
22,0,2,0.312,0.314,0.201,32,3,9
1,4,2,0.036,0.252,0.064,27,3,10
16,0,0,0.806,0.505,0.595,9,0,2
12,1,0,0.913,0.908,0.559,14,0,1
12,3,0,0.815,0.902,0.637,0,0,1
22,1,1,0.111,0.318,0.003,15,2,7
20,6,2,0.204,0.129,0.259,29,2,8
15,4,2,0.335,0.0,0.252,32,1,8
11,4,2,0.329,0.083,0.334,19,1,8
12,0,0,0.773,0.622,0.545,12,0,1
6,0,2,0.022,0.209,0.343,53,2,9
0,3,2,0.0,0.128,0.166,31,2,10
16,3,1,0.501,0.404,0.554,34,0,3
17,1,1,0.596,0.7,0.713,20,0,3
15,1,1,0.516,0.505,0.624,19,1,2
13,6,1,0.544,0.334,0.496,24,0,4
7,3,0,0.845,0.864,0.791,16,0,3
17,4,0,0.802,0.94,0.776,0,0,1
9,0,2,0.405,0.208,0.424,41,3,8
21,3,0,0.049,0.853,0.584,15,1,4
6,0,2,0.291,0.372,0.216,21,3,8
22,0,0,0.338,0.783,0.179,0,0,6
21,6,2,0.122,0.389,0.243,28,3,8
17,5,2,0.329,0.0,0.332,41,3,10
17,1,2,0.319,0.485,0.353,17,2,7
2,0,1,0.148,0.375,0.012,19,2,8
13,2,1,0.622,0.657,0.525,30,0,3
8,2,0,0.744,0.508,0.968,27,0,3
20,0,0,0.892,0.405,0.576,5,1,2
13,1,1,0.569,0.243,0.508,24,2,5
16,5,2,0.321,0.347,0.146,30,2,6
20,2,2,0.188,0.234,0.157,48,2,9
17,3,2,0.312,0.045,0.736,53,1,7
8,5,2,0.407,0.306,0.649,28,2,6
2,3,0,0.336,0.697,0.098,12,0,6
20,3,0,0.81,0.909,0.498,6,0,3
6,5,2,0.364,0.283,0.398,45,2,9
16,4,1,0.723,0.433,0.612,25,0,2
17,3,0,0.753,0.778,0.778,12,0,1
7,5,0,0.87,0.715,0.724,1,0,3
9,1,1,0.458,0.277,0.732,11,2,5
11,5,2,0.283,0.003,0.196,29,1,7
21,4,1,0.102,0.495,0.433,25,0,5
7,6,0,0.748,0.315,0.878,12,1,3
1,1,1,0.218,0.562,0.028,11,1,9
16,6,1,0.728,0.642,0.49,12,2,3
9,2,0,0.65,0.853,0.823,12,1,3
19,5,2,0.315,0.32,0.502,66,2,7
21,4,1,0.081,0.419,0.5,26,2,5
