hour_of_day,day_of_week,district_type,lighting,cctv_density,population_density,historical_incidents,road_type,danger_level
3,3,4,0.015,0.057,0.0,0,2,8
1,5,2,0.093,0.26,0.042,21,3,9
2,6,2,0.0,0.238,0.0,33,3,10
7,4,1,0.757,0.28,0.516,14,3,4
14,1,4,0.551,0.16,0.399,10,3,3
20,2,1,0.587,0.369,0.681,5,0,4
2,5,4,0.0,0.211,0.0,13,2,8
15,4,1,0.876,0.242,0.547,0,0,3
4,6,2,0.033,0.0,0.0,23,3,9
21,0,4,0.075,0.157,0.399,7,1,6
12,5,0,0.874,0.667,0.581,8,3,2
0,2,4,0.146,0.064,0.048,1,0,7
1,6,2,0.039,0.111,0.0,34,0,10
2,2,2,0.085,0.134,0.105,27,1,9
11,4,0,0.887,0.749,0.655,0,2,2
17,5,0,0.893,0.606,0.767,20,1,2
8,5,1,0.887,0.393,0.654,12,3,4
2,1,2,0.113,0.007,0.0,25,1,9
4,3,2,0.0,0.315,0.0,24,3,10
14,5,2,0.706,0.0,0.109,23,2,6
3,2,1,0.164,0.365,0.204,0,0,5
15,4,0,0.845,0.495,0.875,12,1,2
5,0,4,0.156,0.169,0.038,9,3,7
1,2,2,0.246,0.237,0.0,18,3,9
19,5,2,0.534,0.0,0.36,21,1,6
21,4,3,0.199,0.341,0.905,33,0,6
17,6,4,0.564,0.307,0.542,0,1,3
15,5,2,0.64,0.129,0.196,26,3,7
2,5,2,0.25,0.32,0.0,29,3,10
11,4,0,0.928,0.909,0.522,26,1,2
23,0,2,0.368,0.191,0.089,19,3,8
8,0,0,0.808,0.813,0.702,13,1,2
19,3,0,1.0,0.764,0.82,15,1,2
5,3,1,0.485,0.474,0.0,12,0,5
1,1,1,0.414,0.403,0.237,7,1,5
23,5,2,0.005,0.232,0.158,19,3,9
17,5,0,0.793,0.73,0.719,0,2,1
9,0,2,0.75,0.219,0.107,27,1,6
14,5,0,0.657,0.748,0.654,12,1,2
2,5,2,0.055,0.225,0.026,14,1,9
9,3,0,0.978,0.552,0.845,16,0,2
23,2,2,0.008,0.146,0.308,32,3,8
9,2,2,0.461,0.315,0.257,31,3,8
15,5,2,0.6,0.194,0.274,18,0,5
1,4,4,0.202,0.333,0.157,0,3,7
19,2,1,0.742,0.234,0.837,0,0,3
15,5,0,0.946,0.405,0.58,4,2,2
23,1,2,0.011,0.081,0.155,26,3,9
18,3,1,0.83,0.261,0.606,6,2,3
13,3,0,0.928,0.714,0.67,4,0,1
17,6,1,0.565,0.242,0.686,9,1,3
4,5,1,0.269,0.073,0.283,5,2,5
8,0,0,0.831,0.898,0.715,18,0,3
17,3,2,0.514,0.12,0.54,22,3,6
6,2,0,0.926,0.84,0.561,6,0,2
18,4,3,0.846,0.423,0.921,7,0,4
19,5,4,0.603,0.0,0.67,0,1,3
23,2,2,0.033,0.359,0.262,30,1,7
4,3,2,0.0,0.315,0.0,24,3,10
13,2,0,0.887,0.777,0.879,15,1,2
20,5,2,0.6,0.385,0.128,17,1,7
6,0,2,0.602,0.125,0.344,21,0,6
16,5,1,0.802,0.766,0.666,23,0,3
7,0,1,0.992,0.334,0.683,0,3,3
10,0,1,0.855,0.405,0.735,9,3,2
5,0,3,0.178,0.428,0.58,20,2,6
7,3,2,0.402,0.347,0.485,31,1,6
14,2,0,0.918,0.657,0.7,20,2,2
5,6,4,0.0,0.202,0.0,0,2,7
22,3,2,0.058,0.0,0.382,20,1,7
3,2,2,0.033,0.32,0.033,26,3,9
23,5,1,0.286,0.654,0.54,18,2,5
1,6,2,0.049,0.295,0.0,20,2,9
22,5,2,0.14,0.0,0.132,16,2,9
19,6,4,0.537,0.0,0.58,2,1,4
18,4,3,0.754,0.588,0.977,12,3,4
7,5,1,0.812,0.46,0.668,5,0,3
23,2,1,0.298,0.021,0.317,12,2,5
17,3,0,1.0,0.676,0.719,0,0,1
8,5,1,0.774,0.305,0.546,7,3,4
7,1,3,0.737,0.296,0.994,20,3,5
13,1,0,0.775,0.604,0.63,7,3,2
19,5,2,0.594,0.0,0.506,27,0,6
6,1,4,0.489,0.219,0.188,10,2,5
1,6,2,0.049,0.295,0.0,20,2,9
2,1,2,0.217,0.173,0.047,25,3,9
23,6,1,0.365,0.123,0.478,5,0,6
12,5,1,0.771,0.427,0.656,0,3,2
11,6,2,0.648,0.13,0.19,26,0,6
19,3,1,0.808,0.441,0.658,4,2,3
21,2,2,0.087,0.099,0.264,37,0,8
3,5,2,0.055,0.125,0.0,44,0,10
17,0,1,1.0,0.596,0.545,13,1,2
22,5,2,0.14,0.0,0.132,16,2,9
22,5,4,0.0,0.0,0.46,5,1,8
0,5,2,0.086,0.077,0.0,33,0,10
3,2,2,0.265,0.132,0.0,15,2,8
4,4,2,0.1,0.0,0.0,36,3,10
5,3,2,0.114,0.172,0.0,35,3,8
8,1,1,0.886,0.354,0.71,1,0,3
9,5,1,0.789,0.293,0.634,17,2,4
22,4,4,0.0,0.053,0.425,1,3,6
1,2,2,0.063,0.254,0.0,12,3,9
4,6,1,0.328,0.308,0.175,3,1,6
4,6,0,0.566,0.668,0.266,2,2,4
21,0,4,0.0,0.172,0.237,0,1,6
2,0,1,0.157,0.069,0.195,5,1,6
6,0,2,0.459,0.104,0.257,32,0,6
9,0,3,0.828,0.44,0.938,30,3,5
7,1,2,0.578,0.493,0.376,16,1,6
7,2,2,0.569,0.098,0.171,20,1,7
8,5,1,0.819,0.507,0.687,7,0,3
0,0,2,0.102,0.283,0.001,36,3,10
3,5,2,0.055,0.125,0.0,44,0,10
23,2,2,0.002,0.086,0.113,37,0,9
7,3,3,0.8,0.44,0.979,32,1,5
2,6,1,0.273,0.448,0.236,4,0,5
16,6,3,0.797,0.23,0.923,21,1,4
17,5,1,0.605,0.146,0.61,0,0,3
0,4,2,0.102,0.206,0.0,18,3,9
9,6,2,0.773,0.219,0.319,23,0,5
7,4,2,0.59,0.24,0.376,25,1,6
2,1,2,0.003,0.265,0.0,25,1,9
17,0,2,0.622,0.312,0.468,22,0,5
2,1,2,0.003,0.265,0.0,25,1,9
18,4,1,0.847,0.304,0.505,8,3,3
22,5,2,0.038,0.095,0.317,40,2,8
12,1,3,0.655,0.441,0.767,4,1,3
8,6,0,0.969,0.921,0.754,0,1,2
5,1,4,0.0,0.074,0.008,7,1,7
8,3,1,0.74,0.47,0.556,23,2,4
11,3,0,0.99,0.987,0.47,17,3,1
18,1,0,1.0,0.502,0.933,5,0,2
18,0,0,1.0,0.744,0.761,8,0,2
5,1,2,0.091,0.0,0.0,23,0,8
6,0,1,0.962,0.352,0.632,0,0,3
9,6,1,0.902,0.311,0.498,4,3,3
9,5,2,0.785,0.149,0.333,17,2,5
13,0,0,0.841,0.706,0.8,0,0,1
8,5,4,0.607,0.0,0.497,0,0,3
19,1,1,0.737,0.563,0.748,14,3,3
4,2,4,0.0,0.0,0.035,0,0,8
7,3,1,0.731,0.094,0.564,18,2,4
2,2,0,0.478,0.684,0.382,0,2,4
19,2,0,0.827,0.823,0.74,7,2,1
7,6,1,0.677,0.098,0.552,9,3,4
3,6,2,0.217,0.0,0.0,29,3,10
13,0,0,1.0,0.786,0.713,13,2,1
18,4,1,0.911,0.459,0.764,5,0,3
2,1,2,0.139,0.0,0.003,24,2,9
22,5,4,0.0,0.111,0.324,0,2,7
0,0,2,0.102,0.283,0.001,36,3,10
1,2,2,0.168,0.165,0.0,33,3,9
2,3,1,0.324,0.425,0.031,3,2,6
1,5,2,0.169,0.287,0.0,10,1,8
9,5,3,0.896,0.469,0.938,7,2,4
19,4,1,0.917,0.358,0.834,2,3,3
12,1,1,0.679,0.294,0.575,23,3,4
22,5,1,0.327,0.115,0.568,3,2,5
14,1,0,0.993,0.415,0.668,15,2,2
23,6,2,0.0,0.248,0.287,30,1,8
3,0,0,0.39,0.714,0.336,17,1,5
13,6,0,0.946,0.633,0.452,10,0,2
13,6,1,0.856,0.328,0.698,7,0,2
13,4,0,0.946,0.706,0.565,8,2,1
17,2,1,0.903,0.64,0.734,0,3,1
22,2,2,0.101,0.303,0.199,43,0,8
21,4,1,0.172,0.139,0.384,13,3,5
13,5,0,1.0,0.914,0.43,22,0,2
19,6,2,0.648,0.166,0.476,25,0,6
15,4,2,0.428,0.133,0.045,14,1,6
11,3,2,0.573,0.319,0.193,35,3,7
21,3,1,0.136,0.421,0.475,5,0,4
8,6,4,0.529,0.0,0.382,0,0,4
19,4,4,0.562,0.0,0.569,13,0,5
9,5,1,0.893,0.269,0.545,0,0,3
7,3,4,0.67,0.043,0.269,0,1,4
21,5,4,0.067,0.04,0.566,0,0,6
5,1,4,0.0,0.182,0.0,0,2,7
16,2,0,0.927,0.817,0.623,3,0,1
22,2,1,0.173,0.488,0.453,9,1,5
5,5,3,0.203,0.262,0.684,8,0,5
3,0,2,0.155,0.0,0.0,21,0,8
11,0,2,0.668,0.051,0.153,26,1,6
2,5,1,0.244,0.269,0.262,3,1,6
3,3,2,0.159,0.059,0.058,22,0,8
1,3,4,0.0,0.0,0.0,14,1,9
17,0,1,0.839,0.152,0.735,9,0,2
4,4,2,0.1,0.0,0.0,36,3,10
10,1,3,0.503,0.296,0.702,9,0,4
17,4,1,0.871,0.18,0.673,12,1,2
21,0,4,0.0,0.215,0.364,8,3,7
6,0,4,0.509,0.145,0.37,0,1,4
18,1,1,0.702,0.184,0.926,4,3,4
10,5,1,0.988,0.206,0.558,3,3,2
11,3,2,0.492,0.014,0.175,30,2,6
22,6,1,0.128,0.455,0.51,0,0,5
22,6,1,0.448,0.369,0.544,10,1,5
13,1,1,0.814,0.375,0.507,18,3,3
22,2,2,0.101,0.303,0.199,43,0,8
14,2,1,0.734,0.212,0.531,12,3,3
19,6,1,0.793,0.365,0.796,21,2,4
14,4,1,0.828,0.359,0.459,4,1,2
22,4,2,0.076,0.116,0.329,19,0,7
23,5,4,0.022,0.017,0.259,0,3,7
20,2,1,0.747,0.0,0.459,10,1,5
1,6,4,0.0,0.145,0.0,5,2,8
1,6,2,0.039,0.111,0.0,34,0,10
5,5,1,0.187,0.335,0.0,11,2,5
14,6,0,0.864,0.721,0.564,17,0,3
11,6,2,0.707,0.296,0.179,25,3,7
17,0,0,0.96,0.873,0.77,10,3,1
5,0,1,0.159,0.122,0.119,12,0,6
2,6,2,0.0,0.238,0.0,33,3,10
22,3,2,0.038,0.314,0.333,43,0,7
10,4,1,0.896,0.576,0.3,0,1,2
16,5,4,0.669,0.174,0.368,3,1,2
17,2,0,1.0,0.961,0.734,18,0,1
4,4,2,0.1,0.0,0.0,36,3,10
17,2,0,1.0,0.961,0.734,18,0,1
0,3,2,0.091,0.0,0.0,23,2,8
19,5,3,0.676,0.184,1.0,31,0,5
3,3,4,0.072,0.012,0.031,7,2,8
17,6,1,0.78,0.379,0.537,11,1,3
20,6,3,0.577,0.395,0.523,17,2,5
2,2,1,0.457,0.433,0.087,12,2,6
1,5,2,0.093,0.26,0.042,21,3,9
17,5,0,0.951,0.811,0.984,11,1,1
19,6,2,0.524,0.223,0.315,17,3,7
19,5,2,0.539,0.0,0.35,33,3,7
19,2,0,0.827,0.823,0.74,7,2,1
9,2,2,0.563,0.379,0.271,30,2,6
23,1,2,0.011,0.081,0.155,26,3,9
7,0,3,0.924,0.601,0.954,21,2,4
17,5,0,0.793,0.73,0.719,0,2,1
12,2,1,0.885,0.418,0.532,20,1,2
17,0,1,0.701,0.457,0.71,9,0,2
13,3,0,0.928,0.714,0.67,4,0,1
17,5,0,0.793,0.73,0.719,0,2,1
13,3,1,0.659,0.34,0.46,0,3,2
12,0,2,0.545,0.0,0.476,22,2,5
15,5,1,0.681,0.102,0.338,5,3,3
21,5,2,0.29,0.25,0.301,17,1,7
17,5,1,0.835,0.199,0.625,5,3,2
1,4,4,0.0,0.0,0.0,3,2,8
16,4,2,0.67,0.208,0.0,11,0,5
3,6,2,0.217,0.0,0.0,29,3,10
18,0,0,0.848,0.643,0.789,28,0,3
20,5,4,0.52,0.0,0.262,10,3,5
0,3,4,0.183,0.0,0.021,16,0,8
14,3,0,0.965,0.793,0.67,11,3,1
5,1,3,0.109,0.527,0.53,18,1,6
14,6,0,0.736,0.903,0.549,4,3,2
17,5,0,1.0,0.365,0.829,14,1,2
17,3,0,1.0,0.794,0.82,15,3,1
10,1,2,0.861,0.138,0.098,27,3,6
11,5,1,0.739,0.243,0.618,0,1,3
6,1,1,0.788,0.24,0.509,7,2,4
3,5,2,0.055,0.125,0.0,44,0,10
16,3,0,0.912,0.767,0.532,0,3,1
1,5,1,0.386,0.124,0.246,0,1,6
14,1,0,0.961,0.74,0.62,23,3,2
22,3,4,0.055,0.0,0.429,0,0,7
2,6,2,0.0,0.238,0.0,33,3,10
4,2,1,0.34,0.334,0.134,9,1,6
13,3,0,0.928,0.714,0.67,4,0,1
17,3,0,1.0,0.794,0.82,15,3,1
1,6,4,0.0,0.145,0.0,5,2,8
17,3,0,1.0,0.676,0.719,0,0,1
5,0,4,0.0,0.0,0.0,0,2,7
23,6,4,0.04,0.0,0.227,0,1,7
9,4,1,0.651,0.461,0.776,5,3,3
8,3,2,0.596,0.223,0.405,19,0,6
7,3,2,0.486,0.29,0.131,28,0,7
8,5,0,0.984,0.826,0.728,26,2,3
22,2,1,0.223,0.265,0.741,0,2,5
23,2,4,0.051,0.134,0.57,17,3,6
0,0,3,0.062,0.339,0.605,16,2,7
19,4,1,0.874,0.556,0.992,7,1,3
3,2,2,0.069,0.29,0.052,25,3,9
9,4,0,0.867,0.679,0.749,15,0,2
20,1,1,0.754,0.132,0.668,0,2,4
14,5,0,1.0,0.387,0.661,3,1,1
0,6,1,0.36,0.284,0.179,0,2,7
13,6,0,0.85,0.681,0.601,16,1,2
2,3,1,0.205,0.342,0.154,5,3,6
1,3,2,0.0,0.198,0.0,6,0,8
2,6,1,0.261,0.27,0.0,9,0,6
3,4,4,0.195,0.0,0.0,4,0,8
14,1,0,0.94,0.797,0.553,22,2,2
6,4,0,0.951,0.812,0.682,18,1,2
20,0,0,0.882,0.507,0.56,22,0,4
0,0,2,0.102,0.283,0.001,36,3,10
2,0,1,0.292,0.286,0.018,9,2,6
16,3,0,0.912,0.767,0.532,0,3,1
16,0,1,0.75,0.387,0.658,9,2,2
13,3,0,0.928,0.714,0.67,4,0,1
12,6,0,0.907,0.507,0.607,11,1,1
0,1,2,0.096,0.035,0.053,22,3,9
4,3,2,0.0,0.315,0.0,24,3,10
8,2,2,0.684,0.139,0.346,23,3,7
8,2,3,0.605,0.108,0.865,18,3,5
10,6,0,0.811,1.0,0.708,13,2,1
17,2,1,0.842,0.565,0.818,9,3,2
11,1,1,0.751,0.369,0.675,11,1,3
0,0,2,0.102,0.283,0.001,36,3,10
13,4,0,0.946,0.706,0.565,8,2,1
8,1,1,0.567,0.208,0.49,7,1,4
0,5,2,0.086,0.077,0.0,33,0,10
1,6,2,0.039,0.111,0.0,34,0,10
10,2,1,0.867,0.403,0.527,4,1,3
3,4,1,0.358,0.413,0.18,7,0,6
13,3,4,0.678,0.017,0.247,5,0,3
6,3,2,0.468,0.089,0.265,34,3,8
7,1,2,0.518,0.129,0.35,30,2,7
17,6,2,0.702,0.0,0.172,26,2,6
19,5,4,0.69,0.245,0.494,16,1,4
21,0,1,0.261,0.273,0.497,5,3,4
3,6,2,0.217,0.0,0.0,29,3,10
7,5,2,0.504,0.11,0.081,23,3,8
5,5,1,0.159,0.356,0.207,19,0,5
13,0,0,0.841,0.706,0.8,0,0,1
17,5,0,0.951,0.811,0.984,11,1,1
13,1,1,0.778,0.109,0.571,3,1,3
16,2,0,0.927,0.817,0.623,3,0,1
12,6,3,0.637,0.147,0.875,19,3,4
5,6,2,0.006,0.337,0.062,37,3,8
20,4,2,0.614,0.0,0.258,38,3,7
20,3,2,0.616,0.375,0.028,30,0,7
18,6,2,0.563,0.18,0.386,16,1,6
9,0,2,0.489,0.249,0.208,33,3,7
5,2,4,0.0,0.104,0.063,26,2,8
1,4,1,0.461,0.26,0.482,9,2,5
22,3,4,0.109,0.371,0.357,0,3,6
5,2,1,0.166,0.2,0.165,8,1,6
13,0,0,0.841,0.706,0.8,0,0,1
20,5,2,0.561,0.207,0.173,35,2,8
13,0,0,0.841,0.706,0.8,0,0,1
10,6,0,0.811,1.0,0.708,13,2,1
20,5,2,0.561,0.207,0.173,35,2,8
22,6,2,0.114,0.21,0.145,41,3,10
23,6,2,0.166,0.0,0.115,21,2,9
3,5,2,0.168,0.0,0.0,12,3,10
3,2,3,0.187,0.065,0.539,18,2,7
7,5,2,0.504,0.11,0.081,23,3,8
23,6,2,0.0,0.156,0.0,16,2,8
1,6,2,0.049,0.295,0.0,20,2,9
2,4,2,0.103,0.103,0.0,49,2,9
22,6,2,0.114,0.21,0.145,41,3,10
8,6,4,0.415,0.228,0.358,6,3,3
2,6,2,0.226,0.465,0.0,42,3,10
18,4,2,0.461,0.247,0.448,37,2,6
7,6,3,0.625,0.602,0.865,24,2,5
19,0,1,0.739,0.44,0.647,19,2,4
19,4,0,0.947,0.799,0.875,3,2,1
22,4,1,0.476,0.204,0.362,15,2,5
10,2,1,0.82,0.35,0.422,0,3,2
0,4,4,0.0,0.148,0.0,0,3,8
5,4,2,0.0,0.312,0.046,43,2,9
21,2,2,0.07,0.064,0.208,30,3,8
8,2,3,0.83,0.386,0.837,21,3,4
3,5,2,0.168,0.0,0.0,12,3,10
11,2,0,0.938,0.752,0.452,21,1,2
3,5,0,0.189,0.898,0.236,22,2,5
5,6,2,0.207,0.0,0.0,24,1,8
1,2,2,0.207,0.146,0.0,28,2,8
16,3,0,0.912,0.767,0.532,0,3,1
11,2,0,0.939,0.851,0.702,14,1,2
2,4,3,0.187,0.67,0.418,27,1,6
16,1,2,0.794,0.417,0.138,43,0,6
0,3,2,0.091,0.0,0.0,23,2,8
17,5,0,0.951,0.811,0.984,11,1,1
13,5,3,0.641,0.352,0.84,15,1,3
1,2,2,0.168,0.165,0.0,33,3,9
1,0,3,0.364,0.23,0.628,9,1,6
2,5,0,0.27,0.599,0.338,32,2,6
17,2,1,0.903,0.64,0.734,0,3,1
22,2,4,0.0,0.179,0.186,0,3,8
0,1,1,0.126,0.199,0.049,11,3,6
8,6,3,0.688,0.258,0.795,26,2,5
3,4,4,0.0,0.0,0.124,13,3,8
15,3,0,0.834,0.85,0.609,7,3,1
17,0,0,0.96,0.873,0.77,10,3,1
5,0,2,0.119,0.0,0.0,26,0,8
1,3,4,0.0,0.308,0.119,0,1,8
19,0,0,1.0,0.666,0.71,9,0,2
10,0,2,0.92,0.0,0.0,12,2,6
16,2,1,0.764,0.082,0.493,23,3,4
3,2,0,0.204,0.657,0.249,8,3,5
3,6,2,0.217,0.0,0.0,29,3,10
1,2,2,0.159,0.0,0.0,36,1,9
7,1,1,0.936,0.408,0.522,21,3,4
2,1,2,0.003,0.265,0.0,25,1,9
13,1,1,0.802,0.723,0.487,0,1,2
6,5,2,0.486,0.268,0.294,17,2,7
21,1,4,0.08,0.0,0.412,8,1,6
8,6,3,0.679,0.473,0.805,20,3,4
8,5,2,0.6,0.164,0.31,33,1,6
18,0,0,0.88,0.746,0.667,12,0,2
18,0,2,0.711,0.182,0.335,39,0,6
12,4,2,0.694,0.156,0.146,14,0,5
1,3,2,0.0,0.198,0.0,6,0,8
21,3,1,0.298,0.212,0.388,12,1,5
9,6,0,0.766,0.74,0.726,0,2,2
14,3,0,0.965,0.793,0.67,11,3,1
17,6,1,0.658,0.67,0.715,7,2,2
3,0,2,0.155,0.0,0.0,21,0,8
5,4,1,0.335,0.316,0.0,17,0,5
5,3,2,0.095,0.393,0.0,27,1,8
7,1,1,0.802,0.296,0.64,8,1,4
15,2,0,0.859,0.695,0.642,21,2,2
19,5,4,0.32,0.12,0.402,0,3,4
21,2,2,0.075,0.0,0.228,5,2,7
6,1,2,0.593,0.272,0.18,25,1,7
23,2,1,0.345,0.507,0.519,6,1,4
7,5,2,0.519,0.0,0.28,10,3,7
23,5,2,0.005,0.232,0.158,19,3,9
1,6,3,0.166,0.283,0.617,19,0,7
17,3,0,1.0,0.676,0.719,0,0,1
8,0,4,0.479,0.0,0.464,5,3,4
8,1,3,0.835,0.352,0.906,25,0,5
4,2,1,0.402,0.354,0.27,7,3,5
22,0,4,0.023,0.0,0.253,0,0,7
23,1,2,0.0,0.0,0.155,25,3,9
3,4,4,0.155,0.148,0.089,8,2,8
3,0,4,0.0,0.181,0.147,16,1,8
0,0,1,0.164,0.162,0.221,15,1,6
18,3,2,0.516,0.058,0.386,25,3,7
20,4,3,0.783,0.282,0.808,16,3,5
17,2,0,0.985,0.602,0.758,19,1,2
5,0,2,0.119,0.0,0.0,26,0,8
14,1,2,0.568,0.24,0.315,20,1,5
3,0,3,0.292,0.269,0.534,15,0,6
7,1,2,0.527,0.307,0.393,29,3,7
17,2,1,0.721,0.328,0.755,16,2,3
21,3,1,0.407,0.488,0.5,11,3,5
0,6,2,0.164,0.061,0.0,18,3,10
19,3,1,0.708,0.152,0.635,10,3,3
11,3,0,0.99,0.987,0.47,17,3,1
0,1,1,0.168,0.19,0.257,18,3,6
14,3,0,0.909,0.581,0.583,4,1,2
7,4,2,0.597,0.034,0.413,21,3,6
0,6,1,0.36,0.284,0.179,0,2,7
0,3,4,0.0,0.0,0.0,0,3,7
22,5,3,0.124,0.414,0.871,23,0,6
14,4,0,0.679,0.588,0.619,16,3,2
3,6,2,0.217,0.0,0.0,29,3,10
22,1,1,0.371,0.156,0.561,14,1,5
8,1,2,0.548,0.344,0.294,17,1,6
3,3,4,0.0,0.551,0.0,1,3,7
3,3,1,0.286,0.0,0.107,8,3,6
17,0,1,0.896,0.07,0.682,2,0,2
8,1,4,0.496,0.148,0.334,0,0,3
16,0,2,0.543,0.476,0.219,18,0,4
2,6,2,0.226,0.465,0.0,42,3,10
4,5,2,0.216,0.415,0.0,40,1,8
2,3,2,0.113,0.415,0.0,25,3,9
20,3,2,0.502,0.286,0.193,22,3,7
3,5,2,0.055,0.125,0.0,44,0,10
23,5,4,0.202,0.022,0.293,12,1,7
7,2,0,1.0,0.842,0.707,0,2,2
3,5,2,0.168,0.0,0.0,12,3,10
7,6,0,0.878,0.831,0.706,25,1,3
8,3,0,0.898,0.884,0.658,10,1,2
0,6,2,0.164,0.061,0.0,18,3,10
22,2,1,0.423,0.357,0.579,19,2,5
19,1,1,0.71,0.0,0.696,18,0,4
1,2,2,0.246,0.237,0.0,18,3,9
21,2,4,0.0,0.0,0.272,2,2,7
0,4,2,0.102,0.206,0.0,18,3,9
19,6,0,0.801,0.646,0.712,14,2,2
4,4,2,0.1,0.0,0.0,36,3,10
2,5,3,0.029,0.343,0.3,24,3,7
17,0,4,0.62,0.295,0.636,10,3,2
12,3,2,0.545,0.28,0.384,30,1,5
2,3,2,0.113,0.415,0.0,25,3,9
7,1,2,0.608,0.0,0.331,33,0,6
3,4,4,0.155,0.148,0.089,8,2,8
11,4,0,0.88,0.754,0.566,12,2,2
19,2,0,0.827,0.823,0.74,7,2,1
4,4,2,0.1,0.0,0.0,36,3,10
9,6,4,0.55,0.062,0.363,2,1,3
22,6,2,0.114,0.21,0.145,41,3,10
17,3,0,0.728,0.769,0.844,18,0,2
3,5,2,0.055,0.125,0.0,44,0,10
1,2,2,0.063,0.254,0.0,12,3,9
10,5,2,0.597,0.121,0.215,26,2,5
17,4,1,0.826,0.31,0.679,0,0,2
17,5,0,0.951,0.811,0.984,11,1,1
21,4,1,0.123,0.192,0.415,14,0,5
15,1,3,0.617,0.149,0.737,29,2,5
9,5,0,0.953,0.637,0.821,8,1,2
18,6,1,0.93,0.474,0.634,3,1,2
1,2,2,0.159,0.0,0.0,36,1,9
10,2,0,0.846,0.71,0.624,8,0,2
23,0,4,0.0,0.0,0.382,1,0,6
16,3,0,0.912,0.767,0.532,0,3,1
13,4,0,0.946,0.706,0.565,8,2,1
21,4,1,0.511,0.267,0.608,12,3,4
15,5,1,0.843,0.577,0.488,11,3,2
4,6,3,0.266,0.485,0.259,22,3,6
20,0,2,0.607,0.0,0.099,43,3,9
3,5,2,0.168,0.0,0.0,12,3,10
15,0,1,0.772,0.311,0.552,3,3,3
0,5,2,0.086,0.077,0.0,33,0,10
8,5,0,0.9,0.746,0.827,18,1,3
2,3,2,0.113,0.415,0.0,25,3,9
13,0,1,0.62,0.245,0.598,1,1,3
5,6,2,0.006,0.337,0.062,37,3,8
4,1,2,0.209,0.113,0.0,16,3,9
3,2,2,0.296,0.37,0.0,32,0,8
22,3,4,0.055,0.0,0.429,0,0,7
1,5,1,0.343,0.227,0.195,9,3,7
3,5,2,0.168,0.0,0.0,12,3,10
18,1,2,0.584,0.0,0.399,35,3,7
17,0,0,0.96,0.873,0.77,10,3,1
4,5,0,0.419,0.804,0.23,15,2,5
23,4,4,0.085,0.0,0.318,1,1,6
8,5,4,0.387,0.103,0.325,17,1,5
22,2,1,0.23,0.066,0.484,13,0,5
9,1,1,0.644,0.289,0.594,32,2,5
0,5,2,0.086,0.077,0.0,33,0,10
11,1,0,0.935,0.731,0.638,6,1,1
15,1,0,0.881,0.524,0.671,2,0,2
7,5,2,0.573,0.388,0.526,26,3,7
4,4,2,0.1,0.0,0.0,36,3,10
18,1,4,0.628,0.004,0.711,0,0,3
3,5,2,0.055,0.125,0.0,44,0,10
21,2,2,0.07,0.064,0.208,30,3,8
13,1,2,0.711,0.0,0.173,20,1,5
0,2,1,0.276,0.276,0.336,0,3,5
23,1,2,0.0,0.0,0.155,25,3,9
18,2,3,0.696,0.409,0.898,9,0,4
17,1,4,0.729,0.064,0.727,0,0,2
15,1,0,1.0,0.443,0.541,6,1,2
12,6,0,0.907,0.507,0.607,11,1,1
9,4,2,0.609,0.0,0.365,31,3,7
19,3,2,0.707,0.288,0.378,17,3,7
5,0,1,0.472,0.684,0.061,10,3,5
3,5,2,0.055,0.125,0.0,44,0,10
2,4,2,0.0,0.0,0.039,21,2,9
8,6,1,0.844,0.393,0.597,1,2,4
5,5,4,0.0,0.149,0.054,1,1,7
20,0,3,0.736,0.248,0.782,14,1,5
10,5,1,0.777,0.271,0.516,2,3,3
9,5,1,0.742,0.308,0.499,6,2,3
7,1,2,0.668,0.263,0.42,31,2,6
0,6,2,0.164,0.061,0.0,18,3,10
13,4,2,0.634,0.0,0.151,29,1,7
6,4,2,0.646,0.159,0.079,30,3,7
9,4,4,0.503,0.0,0.295,0,3,4
13,1,2,0.567,0.0,0.289,17,2,6
19,6,0,0.886,0.633,0.728,14,0,2
0,5,2,0.086,0.077,0.0,33,0,10
5,5,4,0.035,0.212,0.041,5,1,7
22,0,4,0.0,0.015,0.317,4,0,7
17,3,0,1.0,0.794,0.82,15,3,1
3,5,2,0.168,0.0,0.0,12,3,10
19,2,0,0.906,0.489,0.906,6,0,2
2,3,2,0.113,0.415,0.0,25,3,9
6,4,3,0.645,0.42,0.696,15,1,5
23,1,4,0.197,0.538,0.267,16,0,6
13,6,2,0.677,0.042,0.234,27,1,5
2,4,4,0.0,0.341,0.026,0,3,8
17,4,0,1.0,0.806,0.679,14,3,2
13,3,4,0.479,0.122,0.304,6,1,3
3,6,2,0.272,0.056,0.0,39,1,9
2,3,1,0.096,0.407,0.231,8,1,5
8,1,4,0.602,0.055,0.224,5,1,3
15,1,2,0.451,0.054,0.155,38,3,7
14,2,4,0.239,0.081,0.143,0,3,4
1,6,2,0.039,0.111,0.0,34,0,10
16,3,0,0.912,0.767,0.532,0,3,1
22,6,3,0.137,0.276,0.609,8,2,6
17,5,3,0.592,0.387,1.0,12,0,4
18,3,4,0.464,0.119,0.353,0,3,4
9,5,1,0.805,0.342,0.728,0,0,3
21,1,4,0.13,0.0,0.369,0,1,6
14,3,0,0.965,0.793,0.67,11,3,1
13,5,0,0.921,0.847,0.81,9,3,1
22,5,2,0.14,0.0,0.132,16,2,9
